ZONE_ID,EU_CIRCO,NOM_REGION,CHEF.LIEU_REGION,NOM_DEPARTEMENT,NOM_COMMUNE,CODES_POSTAUX,CODE_INSEE
z32515,Nord-Ouest,Haute-Normandie,Rouen,Seine-Maritime,Saint-Martin-au-Bosc,76340,76612
z32516,Nord-Ouest,Haute-Normandie,Rouen,Seine-Maritime,Saint-Martin-l'Hortier,76270,76620
z32517,Nord-Ouest,Haute-Normandie,Rouen,Seine-Maritime,Saint-Martin-Osmonville,76680,76621
z32518,Nord-Ouest,Haute-Normandie,Rouen,Seine-Maritime,Saint-Michel-d'Halescourt,76440,76623
z32519,Nord-Ouest,Haute-Normandie,Rouen,Seine-Maritime,Saint-Pierre-des-Jonquières,76660,76635
z32520,Nord-Ouest,Haute-Normandie,Rouen,Seine-Maritime,Saint-Riquier-en-Rivière,76340,76645
z32521,Nord-Ouest,Haute-Normandie,Rouen,Seine-Maritime,Saint-Saëns,76680,76648
z32522,Nord-Ouest,Haute-Normandie,Rouen,Seine-Maritime,Saint-Saire,76270,76649
z32523,Nord-Ouest,Haute-Normandie,Rouen,Seine-Maritime,Saumont-la-Poterie,76440,76666
z32524,Nord-Ouest,Haute-Normandie,Rouen,Seine-Maritime,Serqueux,76440,76672
z32525,Nord-Ouest,Haute-Normandie,Rouen,Seine-Maritime,Sévis,76850,76674
z32526,Nord-Ouest,Haute-Normandie,Rouen,Seine-Maritime,Sigy-en-Bray,76780,76676
z32527,Nord-Ouest,Haute-Normandie,Rouen,Seine-Maritime,Smermesnil,76660,76677
z32528,Nord-Ouest,Haute-Normandie,Rouen,Seine-Maritime,Sommery,76440,76678
z32529,Nord-Ouest,Haute-Normandie,Rouen,Seine-Maritime,Torcy-le-Grand,76590,76697
z32530,Nord-Ouest,Haute-Normandie,Rouen,Seine-Maritime,Torcy-le-Petit,76590,76698
z32531,Nord-Ouest,Haute-Normandie,Rouen,Seine-Maritime,Vatierville,76270,76724
z32532,Nord-Ouest,Haute-Normandie,Rouen,Seine-Maritime,Ventes-Saint-Rémy,76680,76733
z32533,Nord-Ouest,Haute-Normandie,Rouen,Seine-Maritime,Vieux-Manoir,76750,76738
z32534,Nord-Ouest,Haute-Normandie,Rouen,Seine-Maritime,Vieux-Rouen-sur-Bresle,76390,76739
z32535,Nord-Ouest,Haute-Normandie,Rouen,Seine-Maritime,Villers-sous-Foucarmont,76340,76744
z32536,Nord-Ouest,Haute-Normandie,Rouen,Seine-Maritime,Wanchy-Capval,76660,76749
z32537,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Arbonne-la-Forêt,77630,77006
z32538,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Barbizon,77630,77022
z32539,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Boissettes,77350,77038
z32540,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Boissise-la-Bertrand,77350,77039
z32541,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Boissise-le-Roi,77310,77040
z32542,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Cély,77930,77065
z32543,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Cesson,77240,77067
z32544,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Chailly-en-Bière,77930,77069
z32545,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Dammarie-les-Lys,77190,77152
z32546,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Fleury-en-Bière,77930,77185
z32547,Île-de-France,Île-de-France,Paris,Seine-et-Marne,La Rochette,77000,77389
z32548,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Le Mée-sur-Seine,77350,77285
z32549,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Livry-sur-Seine,77000,77255
z32550,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Melun,77000,77288
z32551,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Nandy,77176,77326
z32552,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Perthes,77930,77359
z32553,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Pringy,77310,77378
z32554,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Saint-Fargeau-Ponthierry,77310,77407
z32555,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Saint-Germain-sur-Ecole,77930,77412
z32556,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Saint-Martin-en-Bière,77630,77425
z32557,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Saint-Sauveur-sur-Ecole,77930,77435
z32558,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Savigny-le-Temple,77176,77445
z32559,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Seine-Port,77240,77447
z32560,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Vert-Saint-Denis,77240,77495
z32561,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Villiers-en-Bière,77190,77518
z32562,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Achères-la-Forêt,77760,77001
z32563,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Amponville,77760,77003
z32564,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Arville,77890,77009
z32565,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Aufferville,77570,77011
z32566,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Avon,77210,77014
z32567,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Bagneaux-sur-Loing,77167,77016
z32568,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Beaumont-du-Gâtinais,77890,77027
z32569,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Blennes,77940,77035
z32570,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Bois-le-Roi,77590,77037
z32571,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Boissy-aux-Cailles,77760,77041
z32572,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Bougligny,77570,77045
z32573,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Boulancourt,77760,77046
z32574,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Bourron-Marlotte,77780,77048
z32575,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Bransles,77620,77050
z32576,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Burcy,77890,77056
z32577,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Buthiers,77760,77060
z32578,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Chaintreaux,77460,77071
z32579,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Château-Landon,77570,77099
z32580,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Châtenoy,77167,77102
z32581,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Chenou,77570,77110
z32582,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Chevrainvilliers,77760,77112
z32583,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Chevry-en-Sereine,77710,77115
z32584,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Darvault,77140,77156
z32585,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Diant,77940,77158
z32586,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Egreville,77620,77168
z32587,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Faÿ-lès-Nemours,77167,77178
z32588,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Flagy,77940,77184
z32589,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Fontainebleau,77300,77186
z32590,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Fromont,77760,77198
z32591,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Garentreville,77890,77200
z32592,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Gironville,77890,77207
z32593,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Grez-sur-Loing,77880,77216
z32594,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Guercheville,77760,77220
z32595,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Héricy,77850,77226
z32596,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Ichy,77890,77230
z32597,Île-de-France,Île-de-France,Paris,Seine-et-Marne,La Chapelle-la-Reine,77760,77088
z32598,Île-de-France,Île-de-France,Paris,Seine-et-Marne,La Genevraye,77690,77202
z32599,Île-de-France,Île-de-France,Paris,Seine-et-Marne,La Madeleine-sur-Loing,77570,77267
z32600,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Larchant,77760,77244
z32601,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Le Vaudoué,77123,77485
z32602,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Lorrez-le-Bocage-Préaux,77710,77261
z32603,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Maisoncelles-en-Gâtinais,77570,77271
z32604,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Mondreville,77570,77297
z32605,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Montcourt-Fromonville,77140,77302
z32606,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Montmachoux,77940,77313
z32607,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Nanteau-sur-Essonne,77760,77328
z32608,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Nanteau-sur-Lunain,77710,77329
z32609,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Nemours,77140,77333
z32610,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Noisy-Rudignon,77940,77338
z32611,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Noisy-sur-Ecole,77123,77339
z32612,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Nonville,77140,77340
z32613,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Obsonville,77890,77342
z32614,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Ormesson,77167,77348
z32615,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Paley,77710,77353
z32616,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Poligny,77167,77370
z32617,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Recloses,77760,77386
z32618,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Remauville,77710,77387
z32619,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Rumont,77760,77395
z32620,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Saint-Ange-le-Viel,77710,77399
z32621,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Saint-Pierre-lès-Nemours,77140,77431
z32622,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Samois-sur-Seine,77920,77441
z32623,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Samoreau,77210,77442
z32624,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Souppes-sur-Loing,77460,77458
z32625,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Thoury-Férottes,77156,77465
z32626,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Tousson,77123,77471
z32627,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Treuzy-Levelay,77710,77473
z32628,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Ury,77760,77477
z32629,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Vaux-sur-Lunain,77710,77489
z32630,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Villebéon,77710,77500
z32631,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Villemaréchal,77710,77504
z32632,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Villiers-sous-Grez,77760,77520
z32633,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Voulx,77940,77531
z32634,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Vulaines-sur-Seine,77870,77533
z32635,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Barbey,77130,77021
z32636,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Blandy,77115,77034
z32637,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Cannes-Ecluse,77130,77061
z32638,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Champagne-sur-Seine,77430,77079
z32639,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Chartrettes,77590,77096
z32640,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Châtillon-la-Borde,77820,77103
z32641,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Courcelles-en-Bassée,77126,77133
z32642,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Dormelles,77130,77161
z32643,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Echouboulains,77830,77164
z32644,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Ecuelles,77250,77166
z32645,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Episy,77250,77170
z32646,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Esmans,77940,77172
z32647,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Féricy,77133,77179
z32648,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Fontaine-le-Port,77590,77188
z32649,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Forges,77130,77194
z32650,Île-de-France,Île-de-France,Paris,Seine-et-Marne,La Brosse-Montceaux,77940,77054
z32651,Île-de-France,Île-de-France,Paris,Seine-et-Marne,La Grande-Paroisse,77130,77210
z32652,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Laval-en-Brie,77148,77245
z32653,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Le Châtelet-en-Brie,77820,77100
z32654,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Les Ecrennes,77820,77165
z32655,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Machault,77133,77266
z32656,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Maincy,77950,77269
z32657,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Marolles-sur-Seine,77130,77279
z32658,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Misy-sur-Yonne,77130,77293
z32659,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Moisenay,77950,77295
z32660,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Montarlot,77250,77299
z32661,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Montereau-Fault-Yonne,77130,77305
z32662,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Montereau-sur-le-Jard,77950,77306
z32663,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Montigny-sur-Loing,77690,77312
z32664,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Moret-sur-Loing,77250,77316
z32665,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Pamfou,77830,77354
z32666,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Rubelles,77950,77394
z32667,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Saint-Germain-Laval,77130,77409
z32668,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Saint-Germain-Laxis,77950,77410
z32669,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Saint-Mammès,77670,77419
z32670,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Salins,77148,77439
z32671,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Sivry-Courtry,77115,77453
z32672,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Thomery,77810,77463
z32673,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Valence-en-Brie,77830,77480
z32674,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Varennes-sur-Seine,77130,77482
z32675,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Vaux-le-Pénil,77000,77487
z32676,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Veneux-les-Sablons,77250,77491
z32677,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Vernou-la-Celle-sur-Seine,77670,77494
z32678,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Villecerf,77250,77501
z32679,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Villemer,77250,77506
z32680,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Ville-Saint-Jacques,77130,77516
z32681,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Voisenon,77950,77528
z32682,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Amillis,77120,77002
z32683,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Augers-en-Brie,77560,77012
z32684,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Baby,77480,77015
z32685,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Balloy,77118,77019
z32686,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Bannost-Villegagnon,77970,77020
z32687,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Bazoches-lès-Bray,77118,77025
z32688,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Beauchery-Saint-Martin,77560,77026
z32689,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Bellot,77510,77030
z32690,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Bernay-Vilbert,77540,77031
z32691,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Beton-Bazoches,77320,77032
z32692,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Bezalles,77970,77033
z32693,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Boisdon,77970,77036
z32694,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Boitron,77750,77043
z32695,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Bray-sur-Seine,77480,77051
z32696,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Cerneux,77320,77066
z32697,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Cessoy-en-Montois,77520,77068
z32698,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Chalautre-la-Grande,77171,77072
z32699,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Chalautre-la-Petite,77160,77073
z32700,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Chalmaison,77650,77076
z32701,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Champcenest,77560,77080
z32702,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Chartronges,77320,77097
z32703,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Châteaubleau,77370,77098
z32704,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Châtenay-sur-Seine,77126,77101
z32705,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Chauffry,77169,77106
z32706,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Chenoise,77160,77109
z32707,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Chevru,77320,77113
z32708,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Choisy-en-Brie,77320,77116
z32709,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Courchamp,77560,77134
z32710,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Courpalay,77540,77135
z32711,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Courtacon,77560,77137
z32712,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Coutençon,77154,77140
z32713,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Crèvecoeur-en-Brie,77610,77144
z32714,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Cucharmoy,77160,77149
z32715,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Dagny,77320,77151
z32716,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Dammartin-sur-Tigeaux,77163,77154
z32717,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Donnemarie-Dontilly,77520,77159
z32718,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Doue,77510,77162
z32719,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Egligny,77126,77167
z32720,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Everly,77157,77174
z32721,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Fontaine-Fourches,77480,77187
z32722,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Fontains,77370,77190
z32723,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Fontenay-Trésigny,77610,77192
z32724,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Frétoy,77320,77197
z32725,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Gastins,77370,77201
z32726,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Gouaix,77114,77208
z32727,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Gravon,77118,77212
z32728,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Grisy-sur-Seine,77480,77218
z32729,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Gurcy-le-Châtel,77520,77223
z32730,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Hautefeuille,77515,77224
z32731,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Hermé,77114,77227
z32732,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Hondevilliers,77510,77228
z32733,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Jaulnes,77480,77236
z32734,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Jouy-le-Châtel,77970,77239
z32735,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Jouy-sur-Morin,77320,77240
z32736,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Jutigny,77650,77242
z32737,Île-de-France,Île-de-France,Paris,Seine-et-Marne,La Chapelle-Iger,77540,77087
z32738,Île-de-France,Île-de-France,Paris,Seine-et-Marne,La Chapelle-Moutils,77320,77093
z32739,Île-de-France,Île-de-France,Paris,Seine-et-Marne,La Chapelle-Rablais,77370,77089
z32740,Île-de-France,Île-de-France,Paris,Seine-et-Marne,La Chapelle-Saint-Sulpice,77160,77090
z32741,Île-de-France,Île-de-France,Paris,Seine-et-Marne,La Croix-en-Brie,77370,77147
z32742,Île-de-France,Île-de-France,Paris,Seine-et-Marne,La Ferté-Gaucher,77320,77182
z32743,Île-de-France,Île-de-France,Paris,Seine-et-Marne,La Houssaye-en-Brie,77610,77229
z32744,Île-de-France,Île-de-France,Paris,Seine-et-Marne,La Tombe,77130,77467
z32745,Île-de-France,Île-de-France,Paris,Seine-et-Marne,La Trétoire,77510,77472
z32746,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Léchelle,77171,77246
z32747,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Le Plessis-Feu-Aussoux,77540,77365
z32748,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Les Chapelles-Bourbon,77610,77091
z32749,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Lescherolles,77320,77247
z32750,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Les Marêts,77560,77275
z32751,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Les Ormes-sur-Voulzie,77134,77347
z32752,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Leudon-en-Brie,77320,77250
z32753,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Lizines,77650,77256
z32754,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Longueville,77650,77260
z32755,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Louan-Villegruis-Fontaine,77560,77262
z32756,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Luisetaines,77520,77263
z32757,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Lumigny-Nesles-Ormeaux,77540,77264
z32758,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Maison-Rouge,77370,77272
z32759,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Marles-en-Brie,77610,77277
z32760,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Marolles-en-Brie,77120,77278
z32761,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Meigneux,77520,77286
z32762,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Meilleray,77320,77287
z32763,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Melz-sur-Seine,77171,77289
z32764,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Mons-en-Montois,77520,77298
z32765,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Montceaux-lès-Provins,77151,77301
z32766,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Montdauphin,77320,77303
z32767,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Montenils,77320,77304
z32768,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Montigny-le-Guesdier,77480,77310
z32769,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Montigny-Lencoup,77520,77311
z32770,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Montolivet,77320,77314
z32771,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Mortcerf,77163,77318
z32772,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Mortery,77160,77319
z32773,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Mousseaux-lès-Bray,77480,77321
z32774,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Mouy-sur-Seine,77480,77325
z32775,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Nangis,77370,77327
z32776,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Neufmoutiers-en-Brie,77610,77336
z32777,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Noyen-sur-Seine,77114,77341
z32778,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Orly-sur-Morin,77750,77345
z32779,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Paroy,77520,77355
z32780,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Passy-sur-Seine,77480,77356
z32781,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Pécy,77970,77357
z32782,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Pézarches,77131,77360
z32783,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Poigny,77160,77368
z32784,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Provins,77160,77379
z32785,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Rampillon,77370,77383
z32786,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Rebais,77510,77385
z32787,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Rouilly,77160,77391
z32788,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Rozay-en-Brie,77540,77393
z32789,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Rupéreux,77560,77396
z32790,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Sablonnières,77510,77398
z32791,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Saint-Barthélemy,77320,77402
z32792,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Saint-Brice,77160,77403
z32793,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Saint-Cyr-sur-Morin,77750,77405
z32794,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Saint-Denis-lès-Rebais,77510,77406
z32795,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Sainte-Colombe,77650,77404
z32796,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Saint-Germain-sous-Doue,77169,77411
z32797,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Saint-Hilliers,77160,77414
z32798,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Saint-Just-en-Brie,77370,77416
z32799,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Saint-Léger,77510,77417
z32800,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Saint-Loup-de-Naud,77650,77418
z32801,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Saint-Mars-Vieux-Maisons,77320,77421
z32802,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Saint-Martin-des-Champs,77320,77423
z32803,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Saint-Martin-du-Boschet,77320,77424
z32804,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Saint-Ouen-sur-Morin,77750,77429
z32805,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Saint-Rémy-la-Vanne,77320,77432
z32806,Île-de-France,Île-de-France,Paris,Seine-et-Marne,Saint-Sauveur-lès-Bray,77480,77434
